ARG-group,ReadCount,16s-NormalizedReadCount,Sample
MDTM,123,0.00432280136848,D17181428
MDTL,97,0.0035746950788,D17181428
TETB_60_,1,2.48865939464e-05,D17181428
VANS,4,0.000128942620984,D17181428
VANR,37,0.00232814629744,D17181428
VANU,7,0.00134487153686,D17181428
BCRA,8,0.000373057291779,D17181428
VANG,2,0.000113459353504,D17181428
EFRB,236,0.00939393299229,D17181428
EFRA,47,0.00139636882693,D17181428
EMRY,105,0.00295503999799,D17181428
TETA_60_,4,9.95463757855e-05,D17181428
BAER,47,0.00282182867109,D17181428
BAES,106,0.00327064200613,D17181428
DFRA15,4,0.000367116889043,D17181428
EMRR,35,0.00286549333138,D17181428
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,1,2.99570434406e-05,D17181428
PMRF,61,0.00272971929066,D17181428
EMRK,86,0.00320207508777,D17181428
EMRA,118,0.00435974838873,D17181428
EMRB,97,0.00272989409338,D17181428
EMRD,81,0.00296232581089,D17181428
APH_3____I,2329,0.123379955725,D17181428
MDFA,91,0.00319817011815,D17181428
ERMA,1,5.02067522472e-05,D17181428
ERMF,19,0.00102923842107,D17181428
MGRB,12,0.00367897988807,D17181428
ERMX,3,0.000170861714169,D17181428
TETW,221,0.00498351122814,D17181428
CHLORAMPHENICOL_AND_FLORFENICOL_EXPORTER,1,3.03354481999e-05,D17181428
DFRA1,1474,0.135282573612,D17181428
DFRA5,29,0.00196183473687,D17181428
ESCHERICHIA_COLI_LAMB,108,0.00348925670999,D17181428
TETX,2,7.46597818391e-05,D17181428
TEM,35,0.00179475738905,D17181428
TETQ,1042,0.0228531660373,D17181428
TETP,1,3.42264558075e-05,D17181428
TETR,1,6.92756629565e-05,D17181428
SUL1,2,0.000101832776643,D17181428
SUL2,2540,0.135054310897,D17181428
OXA,12,0.000626492951954,D17181428
QACH,1,0.000130993980863,D17181428
TETM,426,0.0096062252633,D17181428
PENA,60,0.00138773719695,D17181428
TETA,23,0.000789082789485,D17181428
KDPE,76,0.0048671541334,D17181428
SDIA,50,0.00300194539478,D17181428
AADA,1,5.4788357015e-05,D17181428
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,1333,0.0893378949487,D17181428
AADE,3,0.000182396682215,D17181428
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,86,0.00312930065395,D17181428
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,593,0.031299404292,D17181428
TAEA,9,0.000200129692985,D17181428
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,1,6.57960634473e-05,D17181428
TET37,148,0.0197461297079,D17181428
TET36,2,4.50291809217e-05,D17181428
TET35,1806,0.0705237513232,D17181428
TET34,1356,0.126877027179,D17181428
TET32,57,0.00128534000002,D17181428
TETA_46_,17,0.000426757394101,D17181428
TETB_46_,44,0.00109690461484,D17181428
MARA,23,0.00260956513058,D17181428
MEL,72,0.00213033332328,D17181428
ARNA,106,0.00230723537291,D17181428
TETO,152,0.00342757333338,D17181428
MTRD,4,5.40181364384e-05,D17181428
GADW,64,0.00381073398875,D17181428
DFRA16,19,0.00174380522296,D17181428
FARB,2,5.67296767518e-05,D17181428
PATA,80,0.00251143144139,D17181428
PATB,218,0.00809596819871,D17181428
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,64,0.00336568476378,D17181428
CMEB,3,4.15653977739e-05,D17181428
SERRATIA_MARCESCENS_OMP1,9,0.000346748772873,D17181428
MEXX,79,0.00287459013561,D17181428
CFXA6,330,0.0143658051521,D17181428
MEXT,1,4.73991378123e-05,D17181428
RLMA_II_,183,0.00935074054885,D17181428
CFXA3,3,0.000134666709299,D17181428
CFXA2,213,0.0095613363602,D17181428
TET_40_,14,0.000496873720515,D17181428
EVGS,248,0.00298539331491,D17181428
MEXI,46,0.000644149215906,D17181428
TOLC,4133,0.120310693979,D17181428
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,2871,0.17831555645,D17181428
MEXE,19,0.000689615667516,D17181428
MEXB,10,0.000137756576434,D17181428
ADEJ,2,2.7238823998e-05,D17181428
ACRD,155,0.00215375831602,D17181428
ACI_1,25,0.0012684276316,D17181428
SMEF,4,0.000121597788143,D17181428
SMEE,4,5.54205303652e-05,D17181428
SMEB,1,1.3736261101e-05,D17181428
MDTP,135,0.00398618978651,D17181428
MACB,141,0.00315483950806,D17181428
MACA,83,0.00322365241316,D17181428
OMP36,6,0.000230549406319,D17181428
PBP_1B,367,0.00644120220152,D17181428
ACRS,47,0.00307835855028,D17181428
CATB,628,0.0430907818954,D17181428
PBP_1A,377,0.00755538301307,D17181428
RPOB2,1247,0.0154633772418,D17181428
DNA_BINDING_PROTEIN_H_NS,1457,0.153243834401,D17181428
ACRB,293,0.00405176199925,D17181428
CATQ,1,6.57960634473e-05,D17181428
ACRA,67,0.00241961313023,D17181428
ACRF,167,0.0023272334898,D17181428
KLEBSIELLA_PNEUMONIAE_OMPK37,31,0.00119435688434,D17181428
KLEBSIELLA_PNEUMONIAE_OMPK36,4,0.000157050004305,D17181428
BACTERIAL_REGULATORY_PROTEIN_LUXR,45,0.003178530418,D17181428
OMPR,47,0.0019366314307,D10181758
BACA,16,0.000550606457735,D10181758
CTX_M,13,0.000419695515142,D10181758
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,365,0.0174952743881,D10181758
OMPF,26,0.000695905384082,D10181758
VATG,1,4.34940865051e-05,D10181758
CHLORAMPHENICOL_EXPORTER,4,7.91134541904e-05,D10181758
EPTA,40,0.000686999830721,D10181758
MSBA,1565,0.0252624415845,D10181758
MULTIDRUG_ABC_TRANSPORTER,1,1.6253845476e-05,D10181758
TET40,2,4.62794220941e-05,D10181758
QNRB26,1,4.15695694031e-05,D10181758
PORIN_OMPC,3,7.67960982434e-05,D10181758
MDFA,17,0.000389537282065,D10181758
PBP_2X,4,5.01051876539e-05,D10181758
VIBRIO_CHOLERAE_VARG,7197,0.173368767089,D10181758
LMRC,1,1.64243403586e-05,D10181758
MPHB,1,3.14204772077e-05,D10181758
MPHA,11,0.000343328736001,D10181758
MRX,14,0.000319238149494,D10181758
APH_6__I,7289,0.257436592676,D10181758
QEPA,6,0.000110309855402,D10181758
ESCHERICHIA_COLI_MDFA,1,2.29139577686e-05,D10181758
MTRE,1,2.01171791972e-05,D10181758
CLASS_C,21,0.000505869683044,D10181758
CLASS_A,1,3.13157422837e-05,D10181758
VIBRIO_CHOLERAE_OMPT,6894,0.188276797067,D10181758
CPXA,25,0.000513934501373,D10181758
METALLO_BETA_LACTAMASE,1,3.23955954659e-05,D10181758
ROSA,12,0.000274967493223,D10181758
ROSB,9,0.000155713635665,D10181758
VIBRIO_CHOLERAE_OMPU,4784,0.128046590671,D10181758
MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER,3,7.24528741782e-05,D10181758
QNRS9,1,4.30950581886e-05,D10181758
CAMP_REGULATORY_PROTEIN,6311,0.363742913287,D10181758
STAPHYLOCOCCUS_MUPA_CONFERRING_RESISTANCE_TO_MUPIROCIN,1,9.17453387217e-06,D10181758
TET_59_,9244,0.217112041253,D10181758
YOJI,15,0.00025762493652,D10181758
ESCHERICHIA_COLI_MIPA,8,0.000303055570487,D10181758
LSAC,1,1.90949648071e-05,D10181758
UGD,1439,0.0348427988244,D10181758
MDTC,1,9.16558310742e-06,D10181758
MDTB,1,9.03338719722e-06,D10181758
MDTA,2,4.52757719764e-05,D10181758
MDTG,15,0.000350549353922,D10181758
MDTF,68,0.000616047389187,D10181758
MDTE,22,0.000536841296292,D10181758
MDTD,16,0.000319141322636,D10181758
MDTK,4489,0.0889723842478,D10181758
MDTH,10,0.000233699569281,D10181758
MDTO,48,0.000660244054005,D10181758
MDTN,25,0.000684746551393,D10181758
MDTM,22,0.000504107070908,D10181758
MDTL,29,0.000696795288665,D10181758
EFRB,1,2.59522726108e-05,D10181758
EMRY,16,0.00029358508391,D10181758
BAER,5,0.000195723389273,D10181758
BAES,21,0.000422460763142,D10181758
DFRA14,2,0.000119677995989,D10181758
DFRA15,10,0.000598389979943,D10181758
EMRR,2,0.000106758212331,D10181758
DFRA17,1,5.98389979943e-05,D10181758
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,1,1.9531647994e-05,D10181758
PMRF,10,0.000291761574072,D10181758
DFRA12,2,0.000113875426486,D10181758
EMRK,13,0.000315584999758,D10181758
EMRA,91,0.00219210195986,D10181758
EMRB,21,0.000385330422631,D10181758
EMRD,22,0.000524578424041,D10181758
EMRE,6,0.000450946688885,D10181758
APH_3____I,5561,0.19207372372,D10181758
ERMB,22,0.000843607751316,D10181758
ERMC,2,7.70059236484e-05,D10181758
ERMF,13,0.000459140582355,D10181758
PER,1,3.05023463802e-05,D10181758
MGRB,1,0.000199887716704,D10181758
ERMX,2,7.4266582491e-05,D10181758
TETW,10,0.000147022264243,D10181758
DFRA1,4058,0.242826653861,D10181758
DFRA5,66,0.002911040832,D10181758
ESCHERICHIA_COLI_LAMB,20,0.000421288012785,D10181758
TETX,9,0.000219047938254,D10181758
TEM,2,6.68663536306e-05,D10181758
TETQ,26,0.000371785068208,D10181758
TETP,3,6.69457673523e-05,D10181758
TETR,988,0.0446249327543,D10181758
SUL1,5,0.000165984499737,D10181758
SUL2,5988,0.20758523778,D10181758
TETM,16,0.000235235622788,D10181758
TETO,3,4.41066792728e-05,D10181758
TETA,22,0.000492104521601,D10181758
TETB,1,2.08771615225e-05,D10181758
KDPE,20,0.000835086460898,D10181758
TETD,62,0.00147835737684,D10181758
SDIA,7,0.000274012744982,D10181758
AADA,12,0.00042865654837,D10181758
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,2986,0.130477404362,D10181758
RLMA_II_,3,9.99438583522e-05,D10181758
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,17,0.000403308802138,D10181758
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,1359,0.0467671360039,D10181758
FUSC,2,8.86294592935e-05,D10181758
TET37,2,0.00017397634602,D10181758
TET35,3906,0.0994465767155,D10181758
TET34,3876,0.236454189139,D10181758
MARA,5,0.000369870971855,D10181758
MEL,4,7.71640466949e-05,D10181758
ARNA,12,0.000170297087948,D10181758
GADW,17,0.000659959858045,D10181758
DFRA16,61,0.00365017887765,D10181758
FARA,3,7.33962709774e-05,D10181758
PATA,19,0.000388888302869,D10181758
PATB,3,7.263960839e-05,D10181758
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,19,0.000651458872325,D10181758
AAC_6___IB7,1,3.59951060732e-05,D10181758
CMEA,2,5.11973988289e-05,D10181758
SERRATIA_MARCESCENS_OMP1,1,2.51195793719e-05,D10181758
MEXX,23,0.000545653085246,D10181758
MEPA,1,4.45247520621e-05,D10181758
CFXA6,3,8.51485439738e-05,D10181758
CFXA2,4,0.000117068195453,D10181758
EVGS,46,0.000361033620313,D10181758
MEXK,1,9.16558310742e-06,D10181758
MEXI,81,0.000739526275504,D10181758
TOLC,10472,0.198750577694,D10181758
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,7245,0.293382611438,D10181758
MEXE,1,2.36642888794e-05,D10181758
MEXB,6,5.38894226679e-05,D10181758
OQXB,1,8.9473549382e-06,D10181758
ACRD,30,0.000271785612877,D10181758
SMEF,1,1.9820090053e-05,D10181758
MDTP,27,0.000519789984627,D10181758
MACB,20,0.000291761574072,D10181758
MACA,8,0.000202581621242,D10181758
OMP36,1,2.50525938269e-05,D10181758
PBP_1B,16,0.000183088383632,D10181758
ACRS,11,0.000469736134255,D10181758
CATB,1367,0.0611551710026,D10181758
PBP_1A,83,0.0010845090165,D10181758
RPOB2,1629,0.0131703986696,D10181758
DNA_BINDING_PROTEIN_H_NS,3247,0.222661785099,D10181758
ACRB,79,0.000712267842729,D10181758
ACRA,19,0.00044736774691,D10181758
ACRF,39,0.000354346406885,D10181758
KLEBSIELLA_PNEUMONIAE_OMPK37,1,2.51195793719e-05,D10181758
MEXW,509,0.00469736134255,D10181758
BACTERIAL_REGULATORY_PROTEIN_LUXR,4,0.000184210248728,D10181758
OMPR,58,0.186906465754,D05181743
BACA,42,0.113036271066,D05181743
CTX_M,3,0.00757459548381,D05181743
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,27,0.101213599858,D05181743
OMPF,77,0.161181349483,D05181743
EPTA,88,0.118202462614,D05181743
MSBA,76,0.0959448761282,D05181743
MULTIDRUG_ABC_TRANSPORTER,2,0.00254233827657,D05181743
QNRB27,4,0.0137333787276,D05181743
PORIN_OMPC,14,0.0280280672126,D05181743
MDFA,43,0.0770576530804,D05181743
PBP_2X,189,0.185153412006,D05181743
LMRD,21,0.0233073277953,D05181743
LMRC,19,0.0244055585256,D05181743
RAMA,1,0.00592528840265,D05181743
MPHA,44,0.107403234302,D05181743
MRX,41,0.0731169083473,D05181743
MPHD,37,0.0924667455489,D05181743
APH_6__I,3,0.00828649355559,D05181743
MDTK,71,0.110055356745,D05181743
QEPA,42,0.0603892407065,D05181743
FOSA6,2,0.0105717375817,D05181743
ESCHERICHIA_COLI_MDFA,3,0.00537611533119,D05181743
MTRE,1,0.00157330998272,D05181743
CLASS_C,54,0.101732643959,D05181743
MEFA,144,0.261239382019,D05181743
MTRC,1,0.00178333922798,D05181743
VIBRIO_CHOLERAE_OMPT,3,0.00640757931915,D05181743
CPXA,85,0.136657636245,D05181743
MSRE,70,0.104748479297,D05181743
ROSA,34,0.0609293070868,D05181743
ROSB,44,0.0595365994933,D05181743
QNRD2,2,0.00686668936382,D05181743
VIBRIO_CHOLERAE_OMPU,2,0.004186528558,D05181743
AADA25,1,0.00279367209859,D05181743
QNRS9,1,0.00337034753179,D05181743
CAMP_REGULATORY_PROTEIN,32,0.144242603569,D05181743
CMX,1,0.00192844032002,D05181743
YOJI,58,0.0779061685409,D05181743
DFRA22,2,0.00890588802338,D05181743
LSAC,12,0.0179203844373,D05181743
UGD,34,0.0643840616124,D05181743
MDTC,3,0.00215044613248,D05181743
MDTB,4,0.00282590677665,D05181743
MDTA,7,0.0123931333337,D05181743
MDTG,135,0.246739621543,D05181743
MDTF,153,0.108403637006,D05181743
MDTE,67,0.127863106621,D05181743
MDTD,38,0.0592780444869,D05181743
ESCHERICHIA_COLI_MIPA,18,0.0533275956239,D05181743
MDTH,42,0.0767634378135,D05181743
MDTO,102,0.10972627777,D05181743
MDTN,43,0.0921097310873,D05181743
MDTM,67,0.12006657573,D05181743
MDTL,67,0.125901012914,D05181743
TETB_60_,84,0.106593789295,D05181743
EFRB,11,0.02232622481,D05181743
EFRA,1,0.00151491909676,D05181743
EMRY,46,0.0660114161108,D05181743
TETA_60_,76,0.0964419998387,D05181743
BAER,28,0.0857191722251,D05181743
BAES,59,0.0928252889803,D05181743
AMPC,23,0.0443541273606,D05181743
EMRR,21,0.0876673352302,D05181743
PMRF,39,0.0889897351405,D05181743
DFRA12,20,0.0890588802338,D05181743
QEPA1,1,0.00143783906444,D05181743
EMRK,42,0.0797387648605,D05181743
EMRA,30,0.056518135533,D05181743
EMRB,62,0.0889719086711,D05181743
EMRD,60,0.11188869471,D05181743
EMRE,2,0.0117557721909,D05181743
APH_3____I,6,0.0162074065131,D05181743
ERMB,37,0.110960094659,D05181743
ERMC,6,0.0180672728343,D05181743
MGRB,3,0.0468980273572,D05181743
ERMX,3,0.00871228176201,D05181743
TETW,13,0.0149476759078,D05181743
DFRA1,2,0.00935969123477,D05181743
ESCHERICHIA_COLI_LAMB,72,0.118612051253,D05181743
TEM,5,0.0130735900699,D05181743
QNRB62,2,0.00650208638875,D05181743
TETQ,1,0.00111831927234,D05181743
QNRB,3,0.0102521269106,D05181743
TETR,32,0.113036271066,D05181743
SUL1,49,0.127215732631,D05181743
SUL2,1,0.00271120207354,D05181743
OXA,18,0.047917549691,D05181743
QACH,2,0.0133588320351,D05181743
TETM,142,0.163274613762,D05181743
PENA,7,0.0082554579992,D05181743
TETA,117,0.204676390823,D05181743
TETC,36,0.134266433652,D05181743
TETB,20,0.0326549227524,D05181743
KDPE,33,0.107761245083,D05181743
TETD,21,0.0391610431485,D05181743
SDIA,16,0.0489823841286,D05181743
AADA,39,0.108953211845,D05181743
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,39,0.133277649838,D05181743
RLMA_II_,83,0.216252015036,D05181743
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,34,0.063083373499,D05181743
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,49,0.131875649577,D05181743
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,4,0.0134198312681,D05181743
TET35,1,0.00199115382637,D05181743
TET34,6,0.0286260686466,D05181743
TETA_46_,26,0.033280713955,D05181743
TETB_46_,19,0.0241522136274,D05181743
MARA,6,0.0347119257604,D05181743
MEL,185,0.279109067673,D05181743
ARNA,56,0.0621528741209,D05181743
TETO,5,0.00574910611838,D05181743
MTRD,4,0.00275439835775,D05181743
GADW,43,0.130552222161,D05181743
FARB,2,0.00289266048004,D05181743
PATA,73,0.116853400045,D05181743
PATB,95,0.17989664274,D05181743
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,56,0.150164973241,D05181743
SERRATIA_MARCESCENS_OMP1,5,0.00982267061403,D05181743
MEXX,63,0.116889780307,D05181743
VGAC,15,0.145013637223,D05181743
EVGS,134,0.0822511212185,D05181743
ADEB,1,0.000709204403407,D05181743
TOLC,83,0.123198117657,D05181743
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,37,0.11717768617,D05181743
MEXE,6,0.0111043188201,D05181743
MEXB,5,0.00351212123293,D05181743
OQXA,3,0.00563735878718,D05181743
OQXB,2,0.00139949668939,D05181743
ACRD,88,0.062349804291,D05181743
DHA,12,0.0232634014331,D05181743
MDTP,62,0.0933475763107,D05181743
MACB,80,0.091271523221,D05181743
MACA,34,0.0673342746781,D05181743
OMP36,3,0.00587788609543,D05181743
PBP_1B,116,0.103811630187,D05181743
ACRS,31,0.103530948272,D05181743
PBP_1A,165,0.168611127564,D05181743
RPOB2,58,0.0366735578243,D05181743
QNRB33,1,0.00343334468191,D05181743
DNA_BINDING_PROTEIN_H_NS,13,0.0697194518619,D05181743
ACRB,169,0.119165397088,D05181743
ACRA,37,0.0681333914571,D05181743
ACRF,102,0.072478769552,D05181743
KLEBSIELLA_PNEUMONIAE_OMPK37,13,0.0255389435965,D05181743
BACTERIAL_REGULATORY_PROTEIN_LUXR,29,0.104447730862,D05181743
OMPR,3888,0.288062762278,1287250
BACA,2759,0.170720142692,1287250
CTX_M,23,0.00133515153277,1287250
SDEY,1,1.60728538467e-05,1287250
VGAC,936,0.208045328312,1287250
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,1525,0.131434532266,1287250
OMPF,6704,0.322643262705,1287250
VATG,1,7.82063397816e-05,1287250
CHLORAMPHENICOL_EXPORTER,10,0.000355633039849,1287250
SAT_2,25,0.00242709330357,1287250
LING,1,6.18775435635e-05,1287250
MIR,52,0.00230554752868,1287250
EPTA,1549,0.0478365447706,1287250
MSBA,5019,0.145676642238,1287250
QNRB28,4,0.000315748960614,1287250
MEXW,4,6.6375518243e-05,1287250
MULTIDRUG_ABC_TRANSPORTER,28,0.000818325160899,1287250
TETR,24,0.00194914262225,1287250
QNRB23,1,7.47458822692e-05,1287250
QNRB27,1,7.89372401534e-05,1287250
PORIN_OMPC,247,0.0113691134606,1287250
MDFA,3536,0.145688110666,1287250
PBP_2X,106,0.00238748314085,1287250
ERMC,1,6.92318417739e-05,1287250
VIBRIO_CHOLERAE_VARG,31,0.00134274269533,1287250
LMRD,15,0.000382762146363,1287250
LMRC,9,0.000265792175761,1287250
RAMA,1050,0.143041918246,1287250
MPHA,73,0.00409686898896,1287250
MRX,75,0.00307510365161,1287250
AXYY,2,3.23302763499e-05,1287250
MEFE,1,4.19170456398e-05,1287250
APH_6__I,182,0.0115580737951,1287250
OKP_B_12,2,0.000128460603748,1287250
FOSA3,12,0.00146891907764,1287250
QEPA,1,3.30578657394e-05,1287250
FOSA6,669,0.0813030857828,1287250
FOSA7,13,0.00156859572933,1287250
FOSA5,344,0.0418060710154,1287250
VANRI,4,0.000291251196428,1287250
ESCHERICHIA_COLI_MDFA,2,8.2402777526e-05,1287250
MEXD,6,9.71768133816e-05,1287250
MTRE,70,0.00253207678265,1287250
CLASS_C,332,0.0143803411242,1287250
MTRA,1,7.40902166352e-05,1287250
MEFA,133,0.00554743636851,1287250
MTRC,42,0.0017220580449,1287250
VATB,1,7.96819310983e-05,1287250
VIBRIO_CHOLERAE_OMPT,30,0.00147318919124,1287250
MDTO,325,0.008038191878,1287250
METALLO_BETA_LACTAMASE,6,0.000349501435714,1287250
ROSA,2427,0.0999957705278,1287250
AMRB,2,3.23302763499e-05,1287250
NORB,19,0.000688752829322,1287250
QNRD2,5,0.000394686200767,1287250
MTRR,30,0.00281542823214,1287250
CRP,3,0.000241322419898,1287250
MSRE,19,0.000653683947992,1287250
MTRD,192,0.00303971258053,1287250
AADA25,1,6.42303018739e-05,1287250
CEOB,6,9.86907656836e-05,1287250
QNRS9,70,0.00542421952981,1287250
QNRS8,13,0.00100735505554,1287250
CAMP_REGULATORY_PROTEIN,2334,0.241885012042,1287250
STAPHYLOCOCCUS_MUPA_CONFERRING_RESISTANCE_TO_MUPIROCIN,2,3.29932995954e-05,1287250
TET_W_N_W_,4,0.000105743783367,1287250
ROSB,3693,0.114888137694,1287250
YOJI,3797,0.117259754999,1287250
ESCHERICHIA_COLI_MIPA,1060,0.0722021111145,1287250
DFRF,6,0.000618020831445,1287250
LSA,6,0.000203524932444,1287250
FLOR,73,0.00305237021207,1287250
LSAC,30,0.00103003471908,1287250
LSAE,3,0.000102586453803,1287250
UGD,3723,0.162090298581,1287250
MDTC,87,0.00143380832895,1287250
MDTB,2235,0.0363027813394,1287250
MDTA,1864,0.075874094815,1287250
MDTG,3610,0.151696954,1287250
MDTF,571,0.00930150156539,1287250
MDTE,1501,0.0658590822302,1287250
MDTD,1877,0.0673192202768,1287250
LLMA_23S_RIBOSOMAL_RNA_METHYLTRANSFERASE,11,0.000647450394847,1287250
MDTH,3985,0.167454947837,1287250
CPXA,4332,0.160128250787,1287250
MDTN,201,0.00989914416315,1287250
MDTM,2659,0.109554492721,1287250
MDTL,2420,0.104552475526,1287250
TETB_60_,19,0.000554333019799,1287250
VANS,2,7.55819659635e-05,1287250
VANR,22,0.00162286692857,1287250
VANU,1,0.000225234258571,1287250
OXY,135,0.00783675899668,1287250
SHV,2244,0.132541698313,1287250
BCRA,4,0.000218674037448,1287250
VANG,1,6.65061787119e-05,1287250
APH_3___I,104,0.00648275725777,1287250
EFRB,117,0.00545975309105,1287250
EFRA,15,0.000522450599778,1287250
TEM,247,0.0148486286122,1287250
EMRY,252,0.00831431149804,1287250
CATA,3,0.000231405060176,1287250
BAER,2349,0.165336022932,1287250
BAES,2345,0.0848245722188,1287250
DFRA14,29,0.00312028351842,1287250
AMPC,33,0.00146313593166,1287250
EMRR,2022,0.194072587002,1287250
DFRA17,22,0.00236711163466,1287250
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,130,0.00456555929536,1287250
PMRF,2311,0.121238285301,1287250
DFRA12,21,0.00214996337727,1287250
EMRK,218,0.00951571092413,1287250
TET_40_,32,0.00133143404081,1287250
EMRA,3413,0.147831639328,1287250
EMRB,4722,0.155794360689,1287250
EMRD,3851,0.165109859725,1287250
EMRE,43,0.00581104387114,1287250
TETA_48_,1,4.92494734485e-05,1287250
APH_3____I,115,0.00714207897124,1287250
ERMB,55,0.00379220945553,1287250
FOSA,99,0.0123878842214,1287250
ERMF,14,0.000889082599623,1287250
HMRM,156,0.00567939833035,1287250
MGRB,131,0.0470835444779,1287250
ERMX,3,0.000200307146951,1287250
TET40,190,0.00790538961734,1287250
ACT,87,0.00385735836529,1287250
QNRS5,1,7.74888504258e-05,1287250
DFRA1,54,0.00581018310327,1287250
DFRA5,4,0.0003172313501,1287250
ESCHERICHIA_COLI_LAMB,2279,0.0863187570544,1287250
MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER,269,0.0116814940017,1287250
QNRB62,2,0.000149491764538,1287250
TETQ,27,0.000694215180527,1287250
QNRB,2,0.000157140180398,1287250
TETS,1,2.6230697815e-05,1287250
TETA_46_,108,0.00317839284743,1287250
QNRB69,2,0.000157874480307,1287250
SUL1,37,0.00220856914323,1287250
SUL2,141,0.00878912282063,1287250
OXA,1005,0.0615109863761,1287250
QACH,4,0.000614275250649,1287250
TETM,1140,0.0301369782595,1287250
SERRATIA_MARCESCENS_OMP1,779,0.0351853250188,1287250
PENA,1926,0.052223256261,1287250
VIBRIO_CHOLERAE_OMPU,26,0.00125130143651,1287250
QNRS,16,0.00122299144926,1287250
TETC,21,0.00180073074746,1287250
TETB,14,0.000525546603333,1287250
KDPE,1950,0.146402268071,1287250
TETD,8,0.000342996332849,1287250
SDIA,2463,0.173359993394,1287250
MACA,2946,0.134138839437,1287250
AADA,109,0.00700110290425,1287250
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,26,0.00204282234518,1287250
AADE,4,0.000285106656419,1287250
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,3695,0.157621322996,1287250
MDTK,6690,0.238420441431,1287250
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,2967,0.183590671753,1287250
TETA,1527,0.0614165558639,1287250
TAEA,25,0.00065171949818,1287250
TETL,1,3.68833392857e-05,1287250
TET39,2,8.55319969257e-05,1287250
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,2,0.000154270040117,1287250
TET37,2,0.000312825359127,1287250
KLEBSIELLA_PNEUMONIAE_OMPK37,1954,0.0882568999829,1287250
TET35,31,0.00141915894628,1287250
TET34,147,0.0161247253295,1287250
TET32,246,0.00650324267705,1287250
TET44,3,7.91839190289e-05,1287250
TETB_46_,96,0.00280568626594,1287250
